local_site_name,count
EQB #64 PM10 ED. DEFENSA CIVIL ISABEL II VIEQUES,10
Black Thunder Site 6,10
Scotts Valley-Vine Hill,10
U. S. NAVAL BASE,10
EAST SIDE OF METRO RECYCLING FACILITY,10
SOUTHEAST COURNER OF METRO RECYCLING AND DISPOSAL FACILITY,10
SENECA,10
Rio Vista,10
BETWEEN MIDDLESEX CO BLDG AND RT 130/U.S. 1 CIRCLE,10
ON THE ROOFTOP AT LES BOIS JUNIOR HIGH SCHOOL IN SOUTHEAST BOISE,10
ALUMAX (CAPE ROMAIN),10
SHO-BAN PARTICULATE MONITORING SITE,10
NORTH OF TEXAS & HOUSTON STREETS INTERSECTION,10
"MORGAN JOHNSON TRUCK SERVICE CENTER 2939 BROADWAY, EVERETT",10
Black Thunder Site 15,10
HAWKINS PT LAT/LONG POINT IS OF SAMPLING INLET,10
Turner Park,9
LOCATED NORTH OF MERCY HOSPITAL ALONG HIGHWAYS 2/85 BYPASS,9
SE CORNER OF EMPTY LOT OF THE HAYWOOD CO LIBRARY (CANTON BRANCH),9
3.4 MILES ON LEFT FROM HWY 64 AT POWELL RESIDENCE 0.1 MILES FROM RD,9
Tacoma-S 21st  (AKA Alaska Reservoir),9
11IN COUNTY MAINTENANCE SHOP ON CRTHSE E PROP 40 M E PREV NEPH SITE,9
Lovelock,9
ERCO Worldwide East Parking Lot,9
LOCATE ON THE SOUTH CORNER OF THE HWY 89 & HWY 28 INTERSECTION.,9
NJH-W,9
PROCTOR & GAMBLE SOUTH SITE,9
White Bear Township NW,9
"SITE IS NEAR ROLLANDET PK., TAUPHAUS PK., AND SENIOR CITIZENS CTR..",9
Chalan-E Wapato (CHEEWAP),9
Fairport Harbor Lake,9
PM10 LOCATED N. OF B.R.BLDG (GST) KNOWN AS BAR FAB PM10 ALSO 42602.,9
Klamath Falls - Petersen School (KFP),9
White Bear Township E,9
PARKING LOT ON ATLANTIC AVE IN FRONT OF TRUMP GARAGE,9
NE 1/4 SE 1/4 SEC32 T8SOUTH R40E,9
East Las Vegas,9
COMMUNITY CENTER,9
COLLOCATED TSP SITE RELOCATED TO ANTELOPE SITE #6 (56-009-0851),9
COCONINO COUNTY COURTHOUSE,9
MT RAINIER NAT'L PARK - PARADISE,9
FRANKLIN PUMPING STATION,9
EDMUND FAA Tower,8
KU FIELD STATION,8
Ninez Mexicana Juarez,8
Shooting Park,8
Tracy Ranch,8
ALLIANCE ARMORY,8
Calexico Fire Station,8
Sandy Valley,8
TOP OF POST OFFICE BUILDING,8
Miramonte Reservoir,8
ON PLATFORM 12 MILES NE OF DEAD END OF S MARQUETTE ST,8
PALMER SCHOOL,8
PS 199,8
GONZAGA UNIVERSITY NORTH SIDE OF JEPSON CENTER BLDG #34,8
EAST_CHEYENNE_GAS_STORAGE,8
GLENSTONE CO SITE ESTABLISHED 2/00.,8
Confederated Tribes of the Umatilla Indian Reservation,8
SAMPLING FREQUENCY CHANGED 2/94. SITE LOCATED NEXT TO PENOBSCOT RIV.,8
Frenchman Mountain,8
ORRINGTON CTR DR SCH,8
Riverboat Discovery,8
NE CORNER OG GLACIER RIDGE LANDFILL,8
LASER SCHL SW CORNER OF INTERSECTION OF E WASHINGTON & 6TH AVE EN,8
"WALKER CO, (CLOSED)",8
Laughlin,8
UCETI,8
ON COLUMBIA STREET NEAR INTERSECTION OF HOMEFIELD STREET,8
TRAILER AT INTERSECTION OF RIDGE AND SYCAMORE ST,8
NORTH SIDE OF 3RD AVENUE ACROSS STREET FROM OLD SITE,8
"SINCLAIR OIL REFINERY SINCLAIR, WY CONTINUOUS SO2 SITE",8
Madera-Avenue 15,8
NE CORNER OF GLACIER RIDGE LANDFILL,8
Benito Juarez Police Station,8
Popham Beach State Park,8
ITEP Flagstaff,8
Brainerd MPCA,8
WEATHERBEE SCHOOL IN HAMPDEN,8
BOWMAN SCHOOL,8
North Pole Pump Station,8
INSIDE UNUSED FIREHOUSE ON ROUTE 202/4,8
SPORTSMAN FIELD,8
BISHOPVILLE,8
LOCATED ON A HILL 100 FT SE OF A 2 STORY HOUSE,8
PSAPCA SITE - IN A TRAILER,8
NP Water Stillmeyer,8
Artisans,8
RAMS Trailer North Star Fire Station #2,8
ASSOCIATED ERECTING,8
WEATHER STATION - MADILL MESONET SITE,8
Badger Road Elementary/ BRES,8
ST AUGUSTINES - WEST ALLIS,8
"ON ROOF OF POOL HOUSE AT WALTERS PARK, IP30",8
LOCATED ON THE MT GOLD REALTY BLDG APPX 75 MILES WEST OF HWY 93,8
North Pole Dixon Road,8
LOCATED IN PARKING LOT OFF MILITARY TRAIL,8
BLACK_HILLS_DESERT_COVE_SUBSTATION,8
North Pole Christian School,8
A150090004UTM COOR=CENTER OF SITE,8
SITE LOCATED IN SE CORNER OF UNDEVELOPED LOT APPROX 75 FT W OF STOLZ,8
Van Nuys Airport,8
CHATFIELD HIGHSCHOOL,8
Faith Baptist School,8
N-Core AMS,8
EAST OF GE PROPERTY,8
"LOCATED IN BOY'S CLUB, 1 BLOCK NORTH OF US40 W ON US41",8
Shingle Springs-Ponderosa HS,8
NORTHEAST SIDE OF A&M RESEARCH STATION,8
AT WIS CENTRAL RR LTD,8
Sequoia NP-Lodgepole Chlorinator,8
LE BLEU STATION,8
LOCATED ON ROOF OF KEY BANK OF IDAHO IN DOWNTOWN REXBURG.,8
ATLANTIC-CAFO,8
Dome Lands Wilderness,8
West Side,8
Mt. Pass,8
LANCASTER,8
CHERRY CREEK DAM,7
WEST OF LANDFILL_ABOUT 350 M WEST OF THE OLD SITE #3,7
Hinckley-Jim Doering relay station,7
LOLO LUBE APPX 100 MTRS W OF HWY 93;IN FIELD BEHIND COMM DEVELOPMENT,7
FMC SITE LOCATED WEST OF FACILITY.,7
"SUBURBAN SITE NORTH EAST OF TOWN , RESIDENTIAL SETTING",7
150 FT AWAY FROM THE GULF OF MEXICO,7
"8229 MINNICK RD., RUBICON TWP. (DETROIT EDISON PROPERTY)",7
Ludlow,7
0.5 MILES N-NE OF GPC FACILITY,7
1/4 MILE SOUTH OF INT'L BORDER,7
MT. PLEASANT FIRE STATION,7
TSP SITE C CYPRUS SHOSHONE COAL MINE # 1,7
MONITOR SET ON GROUND PALLET IN CORNER OF PARKING LOT,7
SOUTH DUMP,7
"CASS N-S, SO AIRPORT E-W",7
Minden,7
"SE CORNER BROAD & MARKET STREETS, ROOF OF POLICE BOOTH",7
Boron,7
SPECIAL OZONE STUDY - TEHACHAPI CA - (WEST OF CABLE TV ANTENNAS),7
SITE ON ROOFTOP OF BROOKS WELDING.  DRIVEWAY AT SITE IS UNPAVED.,7
SITE LOCATED 2900 FEET WEST OF COAL PREP FACILITY,7
Cajon-Baldy Mesa,7
AGRICULTURAL SITE APPROX 150 YDS FROM INTERSECTION ARB SITE #16-718,7
"ZOTOLUCA Y TORRESILLA S/N EN MEXICALI, BCN",7
"AVENIDA COLUMBIA Y JESUS SANSON FLORES S/N, MEXICALI, BCN",7
BENSON SCHOOL (USC),7
Olancha-661 Fall Road,7
EAU CLAIRE HIGH SCHOOL,7
Sampler is located on roof of hospital,7
WAUPACA HWY K,7
SITE NEAR GRAVEL ROAD AND SURROUNDED BY AG. FIELDS (GRASS AND WHEAT),7
"Duncanville Middle School, Duncanville (Tuscaloosa) Alabama",7
San Gabriel Wilderness,7
SITE IS LOCATED 200 METERS ENE OF PLANT,6
ROSS DAM TRAIL - 13.5 MILES EAST OF NEWHALEM ON HWY 20 WHATCOM CO.,6
253 FEET FROM ASARCO PROPERTY LINE IN UNION PACIFIC YARD,6
MANHATTAN BCC,6
LOCATED 45 METERS SW OF OAKFIELD BAPTIST CHURCH,6
IT&E,6
UTM COORDINATES = EAST SIDE OF MONITORING TRAILER,6
ACROSS MONONGAHELA RIVER (EAST) OF USS CLAIRTON COKE WORKS,6
MPCA SITE 0956,6
CHEROKEE COUNTY HEALTH DEPT,6
Jackson-5730 Buena Vista Rd.,6
S OF MOSCOW MILLS 4 MILES N OF INTERSECTION OF HWY 61 ON HWY U,6
RIDGEVIEW LANDFILL #1,6
LOCATED ON THE FRONT CORNER OF THE WATERWORKS BUILDING,6
Helendale-Quartzite Mountain,6
LINCOLN SOUTH - SOURTH OF MOSCOW MILLS 6 MILES W OF HWY 61 ON HWY U.,6
FOLSKE ANGUS RANCH,6
FORT MILL,6
PIONEER FORD,6
FRANKLIN STREET DOWNTOWN CHAPEL HILL,6
NARM NA-9,6
"SITE ESTABLISHED JULY, 2001.",6
WKRG-Mobile,6
U S ARMY RESERVE #2,6
FRENCH ISLAND,6
ASPEN,6
PSAPCA SITE,6
Flagg Ranch CO Station,6
"NEAR ENTRANCE ROAD TO THE LANDFILL, TOWN OF STUBBS/NEAR WEYERHAEUSER",6
SITE IS ABOUT 5000FT. IN W.VIRGINIA SSW OF ELKEM METALS PLANT,6
Mobile-Oroville,6
CARBON RIVER RANCH IN PIERCE COUNTY,6
LOCATED JUST NORTH OF FIRE STATION,6
Trailer located in front parking lot at SW corner,6
Palmdale-East Ave S,6
Nipomo-Hillview Road,6
6TH DISTRICT,6
DAVE JOHNSTON SITE #1B,6
MOBILE - QUINCY2,6
Powder Mill Road,6
EAST OF FAA RD. & AMERICAN INTERSECTION,6
SAMPLING TRAILER LOCATED IN PARKING SPOT BEHIND LAUNDROMAT,6
Loyalton-309 W 3rd Street,6
RIDGEVIEW LANDFILL #2,6
Kohler Co,6
"SOUTH OF THE WAUPACA FOUNDRY LANDFILL, TOWN OF WAUPACA",6
WOLFFORTH CITY LIMITS,6
SATELLITE TV SITE,6
Cardinal Stritch School,6
El Mirage-Shadow Mountain relay station,6
INTERSECTION OF I-25 AND CIMMARON STREET,6
FLAGSTAFF ADOT,6
"EAST SIDE OF SR83, 0.75 SOUTH MILES SOUTH OF SR 82, EATON TWP.",6
Hanford- Weather Station,6
PLACERVILLE- CANAL STREET,6
COMMERCIAL AND RESIDENTIAL AREA WITH HEAVY TRAFFIC FLOW.,6
MET EQUIPMENT LOCATED ON 10 METER TOWER NEAR LANDFILL GARAGE,6
LOCATED BETWEEN RAILROAD TRACKS AND MINERAL WELLS AVENUE,6
NEW TSP SAMPLER LOCATED ON THE NORTHERN END OF MINE PERMIT.,5
NEAR WATER TOWER,5
LaCrosse County Landfill Site #2,5
HURRICANE RIDGE PT ANGELES WA CLALLAM COUNTY,5
BIG HORN COAL TSP SITE #9,5
"LOCATED IN LOT #14, CITY OF FITCHBURG COMMERCIAL PARK",5
LOCATED IN FIELD ALONG ENTRANCE ROAD TO TAZEWELL MIDDLE SCHOOL,5
NORTH END OF SAMPLING PLATFORM,5
Olancha-Post Office,5
SA Recycling,5
CENTRAL SITE FOR URBAN HAZE MONITORING,5
2801 E. Charleston,5
Big Pine-Steward's Ranch,5
LOCATED BY THE OFFICE OF THE FARM.,5
STATE PORTS AUTHORITY - NORTH,5
CAMBRIA SCHOOL,5
SITE LOCATED 6 METERS SE OF JD BONG RESIDENCE IN FRONT YARD,5
LOCATED ON TOP OF POST OFFICE,5
10TH AVENUE MARINE TERMINAL,5
Santa Cruz-Frederick St.,5
Leucite Hills,5
COASTAL CARPET BUILDING_PM10 SAMPLING TERMINATED A,5
CLOVIS POINT MINE SITE EFG-1,5
HOULTON PIONEER TIMES COURT STREET,5
Wade School,5
IN A GRASSY FIELD OF A VALLEY VARYING FROM LEVEL TO ROLLING TERRAIN,5
ELEMENTARY SCHOOL,5
OTHELLO,5
CEMENT COMPANY LOCATED 2.1 MILES WEST,5
SAFEWAY,5
FLAGSTAFF THORPE PARK,5
LaCrosse County Landfill Site #1,5
San Bernardino-Mt. Vernon Ave.,5
2nd Street and Garfield Ave,5
NE OF THE NW CORNER OF LANDFILL ACROSS BRICKYARD RD,5
Biggs,5
"4 BLKS NO OF OLD SITE/MAJOR INFLUENCES-TRAFFIC,WOOD HEATING,SEA SALT",5
POULSBO,5
Fire Station #19,5
135 FT. SOUTH OF ROADWAY DIRECTLY ACROSS FROM PLANT FRONT GATE,5
824 Thorne Ave,5
Auburn-Dewitt-C Avenue,5
"50 METERS S. ACCESS RD TO LANDUSKY MINE, ZORTMAN",5
NORTH END OF PLATFORN,5
ARMY DEPOT,5
BACKGROUND PARTICULATE MONITORING SITE,5
BRYANT-WEBSTER SCHOOL,4
LOCATED AT ECOLOGY'S NORTHWEST REGIONAL OFFICE,4
Tahoe City-300 N. Lake Blvd,4
WATER PUMP STATION BLDG GRASS COVERED HILLS IN ALL DIRECTIONS,4
SITE LOCATED ON OUTSKIRTS OF NEWBERN. AREA IS RURAL AND FAIRLY FLAT,4
BOUNDARY COUNTY JUNIOR HIGH SCHOOL,4
REPRESENTS THE NORTH END OF PLATFORM ON WHICH THE SAMPLER IS LOCATED,4
RURAL AREA WITH MOSTLY FARMLAND NEARBY. VERY FEW HOMES,4
NORTH-EAST SIDE OF PLANT,4
NORTH OF ROAD IN CENTER OF HAY FIELD,4
NATIONAL RENEWABLE ENERGY LABS (NREL)/SOUTH TABLE MOUNTAIN,4
"BERM WITH FIELD TO WEST, WILLARD RD 80' EAST, WHITE RIDGE RD 240' SO",4
San Diego-800 Front St.,4
"NORTH OF THE WAUPACA FOUNDRY LANDFILL, TOWN OF WAUPACA",4
SHERMAN SCHOOL,4
PLATFORM,4
MET STATION IS LOCATED NE OF MONITORS AT A DISTANCE OF 755.9 METERS.,4
MILE POST 408 BLUE RIDGE PRKWY PISGA INN SEWAGE TREATMENT PLANT,4
LOCATED BEHIND RESIDENCE ABOUT 100 METERS FROM PEARSON ROAD.,4
WESTVIEW ELEMENTARY SCHOOL,4
PLATFORM ON WHICH SAMPLER IS LOCATED,4
SHELTER LOCATED IN PARKING LOT OF COLONY HIGH SCHOOL,4
THE MONITOR IS LOCATED IN A FARM YARD JUST SOUTH OF US HWY 51,4
ON NORTHERN EDGE OF LANDFILL PROPERTY - BETWEEN W & E BOUNDARIES,4
NCAR--MARSHALL FIELD SITE,4
EL MONTE AIRPORT - PROFILER FOR SCOS97,4
Parton Place,4
FIREHOUSE #6,4
RALSTON CREEK WATER TREATMENT PLANT/ARVADA RESERVOIR,4
"OF THE NE CORNER OF PLATFORM, REPRESENATIVE OF ENTIRE FENCED AREA",4
PRESQUE ISLE AIRPORT,4
SAN BERNADINO AIRPORT (NORTON AFB),4
95 NORTH CLEVER COUNTY PM10,4
SITE LOCATED IN A RURAL AGRICULTURE SETTING,4
US WEST CELLULAR TOWER--BRIGHTON SITE,4
ARROWHEAD-FIRE STN-DEER VALLEY RD NEAR 67TH AVE,4
Merced-18th St.,4
Mobile-East Wenatchee,4
OPEN AREA OF COUNTY WATER DEPT MAINTENANCE FACILITY,4
"IN TRAILER APPROX 400 METERS W OF HWY 51, APPROX 14 KM N OF TOMAHAWK",4
GUARD CAMP 2 PUMP HOUSE SITE,4
RIDGEVIEW RDF NORTH,4
Davis-Russel Blvd,4
Channel 10 Dr.,4
LOCATED AT SILVERTHORNE RECREATION CENTER,4
MOVED FROM SUNNYSIDE INTER TO CHIEF KAMIACHIN,4
FAIRFIELD CHEMICAL,4
LAFAYETTE WATER TREATMENT PLANT,4
LAT/LON = CENTER POINT OF MET STATION TOWER,4
WADMALAW ISLAND,4
MCINTOSH HIGH SCHOOL,4
SAMPLER LOCATED ON STRUCTURE ADJACENT TO TRAILER.,4
BACK LOT OF STRUCTURAL COMPONENTS NORTH OF MAGNUS METAL IN FREMONT,4
LOCATED ON FAR NE EDGE OF LANDFILL PROPERTY,4
BARSTOW/DAGGETT SPECIAL PURPOSE MET PROFILIER SITE,4
La Posta Band of Indians,4
RIDGEVIEW RDF S,4
OLD M-55 IS APPROX. 100 YDS. SOUTH OF TRAILER,4
Caltrans-Chavez,4
ON TOP OF FORD DEALERSHIP'S WORK SHOP,4
RED BARN,4
LOCATED ON SOUTHERN EDGE OF LANDFILL PROPERTY,4
3 CROSS STREET,4
WATER TREATMENT PLANT,4
LANDFILL IN TOWN OF FARMINFTON,4
R001,4
Sampler is located on a stand,4
DESCRIBES POINT OF CENTER OF PLATFORM ON WHICH SAMPLERS ARE LOCATED,4
Ridgecrest,4
NE OF THE NE CORNER OF DPT LANDFILL,4
VILLAGE OF MARYVILLE,4
LIFT STATION,4
NAUGHTON POWER PLANT SO2 SITE LOCATED 2.0 MILES NW OF PLANT,4
REPRESENTS CENTER OF PLATFORM ON WHICH SAMPLER IS LOCATED,4
"WHIRLPOOL CORP., MONITOR IN PORTABLE GUARD BUILDING",4
935 COLO. BLVD. - UCHSC BUILDING,4
Garrison Arena,4
LOCATED SOUTHEAST OF INYOKERN AIRPORT.,4
CENTER POINT OF TSP MONITOR,4
NE QUARTER OF THE SE QUARTER OF SECTION 29: T1N: R38E,4
"9000 BALDWIN AVE., DETROIT EDISON MAYBEE SUBSTATION, MAYBEE MI",4
MIAMI SOUTH,4
MONITOR ON THE ROOF OF THE LIVING QUARATERS OF A COLUMBUS FIRE ST.,4
"LOCATED EAST OF BRIGHTON WATER TOWER, SOUTH OF STATE HIGHWAY 7",4
SOUTHEAST OF WEST PLAINS CHARCOAL KILN FACILITY,4
Bishop-351 N. Main St.,4
NAZARENE CHURCH,4
GREENWOOD VILLAGE,4
SOUTH SIDE OF EASTERN MOST BUILDING OF MEURER BAKERIES COMPLEX,4
SANTEE COASTAL RESERVE,4
LOCATED ON EAST SIDE OF MAIN ST. (HIGHWAY 287) AT 11TH AVE.,4
OAKLAND ELE SCHOOL,4
MUNICIPAL AIRPORT,4
AURARIA CAMPUS  EDGE OF ATHLETIC FLD,4
PITTS SCHOOL,4
CONTINUOUS SO2 ANALYZER OPERATED BY LITTLE AMERICA REFINING.,4
"CORNER OF WILLARD RD & HWY 116, 0.44 MILES NORTH OF LANDFILL",4
Wetumpka (WET),4
ROOSEVELT LAKE-SRP VACATION RESORT-LAKESIDE,4
ON MAIN FLOOR OF CAMPGROUND OFFICE,4
SENSORS ON TOWER NEAR FISH SHOP AT HAYWARD RANGER STATION,4
VAN WYCK FARM SITE,4
ANITEC PLANT,4
LOCATED NEAR RESIDENCE ON STREET,4
LOCATED ON ROOF OF DNR SOUTHERN DISTRICT SERVICE CENTER,4
Fort Bragg-S. Main,4
Mobile-Omak,4
TRAILER SITE CITY PROPERTY,4
866-A,4
SHERIDAN SCHOOL,4
21 MILE ROAD IS APPROX. 200 FT NORTH OF TRAILER,4
SPECIAL STUDY CO SITE 1982 LOCATED AT MILLER SCHOOL (CITY OF ENGLWD),4
North Richmond,4
"RUSK COUNTY LANDFILL, TOWN OF STUBBS, WEYERHAEUSER, 54895",4
APPLE VALLEY SPECIAL PURPOSE MET PROFILER SITE,4
Mobile-Brewster,4
APPROXIMATELY 100 FT SOUTH OF WEBB HIGH SCHOOL,4
"RESIDENTIAL AREA W/TREES, APPX 100-200 M E. OF PLUM CRK LMB MILL",4
TOWNSEND; MONITOR SE OF CONTINENTAL LIME KILNS,4
PAOLI INC.,4
EQB #48 SIP COMPLIANCE VERIFICATION.,4
CO SPECIAL STUDY (VAIL MAINTENANCE SHOPS),4
SITE @ MERCED COUNTY ADULT CORRECTIONAL FACILITY-NW CORNER OF JAIL,4
LOCATED IN AN ABANDONED FARMSTEAD ON EDGE OF CROPLAND,3
TOP OF 400 E. UNIVERSITY ACROSS FROM ASHBOCK SAND/GRAV & KAPLAN RECY,3
NW CRNR INTERSECTION HWY Q (CNTY LINE RD) & WAUSAUKEE RD/RR TRACKS,3
VCU Rice Center,3
LOCATED IN THE COOK LUMBER COMPANY YARD THEY HANDLE PRECUT LUMBER,3
NEAR PROPERTY LINE OF GLOBE UNION BATTERY,3
"DIDION MILLING, INC BULK Load Out",3
PM10 AND TSP MONITORS ARE LOCATED IN GRASSY AREA BEHIND VOL FIRE DEP,3
NEXT TO COUNTY ROAD #9 (GRAVEL) ON EDGE OF CROPLAND,3
ON PLATFORM - APPROX 1/2 MILE SOUTH OF ALLENVILLE RD,3
LOCATED IN NATIVE PRAIRIE ON A HILLTOP,3
MONITORING NEAR BOX CROW CEMENT CO.,3
ON PLATFORM,3
NEAR STONE CONTAINER CORP.,3
SAMPLER ON PLATFORM IN OPEN LOT AT 1110 KNAPP ST,3
WEST COLUMBIA HEALTH CENTER,3
"SOUTHSIDE, ST JOE STATE PARK FLAT RIVER",3
52.5 FEET FROM FORD AVE,3
PARK BUILDING,3
A WTI METALS AND VOC SITE,3
"CONCO QUARRIES SITE LOCATED NEAR WILLARD, 7 MILES NW OF SPG, GREENE",3
"MISSOURI MINES HISTORIC SITE, ST JOE STATE PARK FLAT RIVER",3
"LEMOYNE, WATER TOWER, AMBIENT SITE",3
AT THE HARRISON HIGH SCHOOL NEAR INTERSECTION OF I-25 AND CIRCLE DR.,3
"IN NE CNR OF TOWNLINE PIT, 100 YDS S OF TOWNLINE/150 YDS W OF CNTY G",3
MIAMI SULLIVAN STREET,3
JENKINS HILL SCHOOL,3
LOW FORESTED AREA,3
LOCATED ON TOP OF GRGID BUILDING IN RANCHOS AREA OF GARDNERVILLE,3
EXXON GAS STATION TRIANGLE ELLSWORTH HIGH ST,3
"SOUTH OF STH 36, WEST OF USH 45",3
NW CENTRAL LOCATION OF BIG VACANT LOT,3
KERR-MCGEE CLOVIS POINT MINE SITE CP-3,3
8 MILES E OF INTERSTATE 55 IN NE STE. GENEVIEVE CO.,3
Mobile FDH San Juan,3
ON ELEVATED PLATFORM,3
ON 1-STORY ROOF APPROX 150 YDS N OF WI-IL BORDER,3
TSP SAMPLER LOCATED ON PLATFORM IN MIDDLE OF FIELD,3
"PARK GARAGE, ST JOE STATE PARK FLAT RIVER",3
WATER UTILITY SITE,3
GST STEEL CO 7300 HAWTHORNE ARMCO/SLUDGE STATION.,3
MIAMI SW GAS YARD,3
DOUGLAS HIGH SCHOOL,3
ON PLATFORM - APPROX 850 FT SOUTH OF ALLENVILLE ROAD,3
"SOUTH OF STATE HWY 36, WEST OF US HWY 45, SE OF BIG MUSKEGO LAKE",3
NATIONAL GUARD ARMORY,3
SAMPLER IS LOCATED ON THE NORTHWEST CORNER OF THE BUILDING ROOF.,3
SITE LOCATED IN FRONT OF FACILITY,3
JOURNAGAN QUARRIES - CLEVER OLD NORTH SITE 20 MILES W OF HWY 65,3
DAVE JOHNSTON SITE #824,3
CLOVIS POINT SITE CP-2,3
CHARLESTON HEIGHTS FOOD STAMPS BLDG,3
__________LOCATED ON FOREST LOOKOUT TOWER,3
PLATFORM WITHIN FENCED IN FUEL STORAGE ENCLOSURE,3
A420950024LAT/LON IS POINT OF SAMPLING INLET,3
SIMON'S FIREWORKS,3
DAVE JOHNSTON SITE #5,3
500 FEET NORTH OF BROWN DEER RD AND 600 FEET NE OF HWY 145,3
MONITOR LOCATED ON SE CORNER OF THE ROOF,3
LOCATED ON ROOF OF GROVE ELEM SCHOOL,3
NEXT TO COUNTY ROAD (GRAVEL) ON EDGE OF CROPLAND,3
"SAMPLER IN BACK YARD OF SOLBERG HOME, 1532 HENDERSON AVE",3
NORTH OF WEST PLAINS CHARCOAL KILN FACILITY,3
LOCATED ON 4' X 4' PLATFORM (APPROX 4' ABOVE GROUND),3
VAIL CITY HALL,2
NW COURNER OF PLATFORM,2
REDSTONE,2
NORTH END OF PLATFORM,2
ORANGEBURG COUNTY HEALTH DEPT,2
COAST GUARD STATION,2
SUNRISE HARDWARE STORE-WOODLAND,2
TOWN OF VIENNA,2
CLOVER High School,2
SESQUICENTENNIAL STATE PARK,2
MPCA SITE 4401 & 4402,2
GANTT FIRE DEPT. #1,2
ROOF OF THE CITY LIBRARY,2
DOES NOT OPERATE DURING WINTER MONTHS,2
City of Industry-Volkswagon,2
MIDDLE SCHOOL - FOYER,2
SAMPLER LOCATED ON BERM ALONG FOX RIVER 7 METERS ABOVE GRADE,2
"I-196 IS APPROX. 1,000 FT SOUTH OF SAMPLER",2
"US HWY 191, YELLOWSTONE NAT'L PARK WEST ENTRANCE",2
Mono Lake-East Shore,2
"IN NE CORNER OF KENNEDY PROPERTY, AT CORNER OF TOWNLINE RD & CNTY G",2
WICKENBURG SHERIFF STATION,2
SITE IS 120 METERS WSW OF PLANT,2
"OPEN AREA, SOME ROLLING HILLS.  TRAFFIC FLOW IS A ROUGH ESTIMATE.",2
FORMER CHESSIE TSP MONITORING SITE,2
NEAR NATURAL GAS ODORIZER ON ASH GROVE CEMENT PROPERTY,2
Eureka-Union St.,2
"SISKIYOU COUNTY AIRPORT, OPEN FLAT TERRAIN.",2
LARGE LIMESTONE QUARRY OPERATIONS,2
50 FEET WEST OF MARGARET ST,2
SAMPLER LOCATED AT SE CORNER OF BUILDING,2
NOGALES MARIPOSA COMMUNITY HEALTH CENTER,2
Grass Valley-Brunswick Road,2
SONORA TECHNICA,2
THIS SITE WAS MOVED FROM A HELICOPTER TOURING COMPANY,2
TEMPORARY LOCATION FOR CO MONITOR,2
HARBOR TOWN,2
Dallas Bexar Street,2
Monitor is in the abandoned intersection of Clark and W. 3rd,2
SPECIAL STUDY CO SITE 1986/1987 LOCATED AT MILLER SCHOOL,2
INDUSTRY IN COMMERCIAL AREA AT CORNER OF OSKALOOSA ST AND E.2ND,2
YORKVILLE SEWAGE PLANT LOCATED JUST SOUTH YORKVILLE IN BELMONT CTY.,2
"SAMPLER LOCATED ON TOP OF PLATFORM, ON EDGE OF ATHLETIC FIELD",2
ROOF OF THE UC BERKELEY SPACE SCIENCE BUILDING,2
NEPHELOMETER LOCATED AT FIRE STATION IN DOWNTOWN PINEHURST,2
LOCATED ON ROOF OF NEENAH POLICE STATION,2
"NE CORNER OF PLATFORM, REPRESENTATIVE OF ENTIRE FENSED AREA",2
100 METERS S OF HWY 14 ON DOT RAILROAD RIGHT OF WAY,2
SITE # 863 LOCATED SOUTHEAST OF MINING OPERATIONS,2
Pit 15,2
NOGALES CARILLO PLACE,2
East Bonanza,2
Monitor is east of W. 3rd just north of Master Metals' monitor,2
"AIR RESOURCES BOARD BUILDING, EL MONTE",2
LOCATED AT THE FIRESTATION #4 NEAR THE SOUTHGATE SHOPPING CENTER,2
"I-196 IS APPROX. 2,500 FT SOUTH OF SAMPLER",2
SOUTH MONITOR,2
Commerce-Ayers Ave,2
JC PRISON PM10 SITE - FLOOD PLAIN ACROSS RIVER.,2
NEW MONITOR,2
CITY OF LAKELAND WATER TREATMENT PLANT,2
"MASTER METALS, WEST MONITOR",2
Pryor Field Lead Monitoring Site,2
Commerce-AT&SF RR,2
ETNA PM-10 SITE,2
RANGER STATION AT N CASCADES NAT'L PARK IN MARBLEMOUNT WA,2
Monitor is in an open area NE of the BOF and NNW of the coke oven.,2
Bishop-125 S. Main St.,2
SITE LOCATED ON NE CORNER OF INTERSECTION OF HWY 93 & TERRACE LK.RD.,2
PAVED LOT BETWEEN IRELAND BANK AND VILLAGE MARKET.,2
CHICAGO DR IS APPROX. 400 FT EAST OF SAMPLER,2
ON ROOF OF EAGLE ROCK ELEMENTARY SCHOOL,2
Southern Asphalt,2
"FELCH ST IS APPROX. 2,500 FT S OF SAMPLER",2
TRAILER LOCATED IN PARKING LOT OF MIDDLE SCHOOL,2
MONITOR LOCATED 9 M FROM NORTH EDGE AND 8 M FROM W EDGE OF ROOF,2
SONORA COBACH,2
A420951004LAT/LON POINT IS OF SAMPLING INLET,2
PERRIN THOMAS SCHOOL,1
LOCATED ON WOODEN PLATFORM,1
MINTURN COMMUNITY CENTER,1
DAVE JOHNSTON SITE #3,1
ON PLATFORM - IN FRONT LAWN OF RESIDENCE AT 1222 KANPP ST,1
RE-LOCATED SBIII SITE,1
NOGALES BORDER PATROL STATION,1
OPERATED APRIL TO SEPT,1
TOP OF BUILDING,1
15709 MEADOW RIDGE ROAD IN BACKYARD OF JIM JAROS ON TOP OF HILL,1
AT WHITE PINE HIGH SCHOOL,1
UNITED ILLUMINATING(UI) PROPERTY,1
